CONFIGURATION_1-PLANE_1-OBJECT_1-REDSHIFT CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z CONFIGURATION_1-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-Y WEIGHT
0.516 22.163 20.32 19.188 19.66778892 18.76203519 1.0
0.607 23.07 21.188 19.839 19.31375005 20.79669962 1.0
0.363 21.344 19.378 18.712 19.57562361 22.07201939 1.0
0.5 20.757 18.901 17.829 18.86389357 22.80492339 1.0
0.305 18.151 16.345 15.711 19.788332 22.65816721 1.0
0.143 17.975 16.759 16.314 19.48203174 23.39792334 1.0
0.598 23.385 21.516 20.186 20.30373779 22.98401369 1.0
0.689 22.767 20.79 19.247 19.45484729 21.74013759 1.0
0.441 20.559 18.646 17.804 19.38508665 19.98119644 1.0
0.881 25.27 22.494 21.243 19.48328966 21.89878066 1.0
0.302 20.948 19.155 18.522 20.37450193 20.39107921 1.0
0.338 20.885 18.951 18.296 19.40931599 20.11650727 1.0
0.175 17.98 16.631 16.14 19.65776661 21.38977221 1.0
0.467 20.182 18.284 17.341 20.26289257 20.64126814 1.0
0.27 19.527 17.851 17.251 19.3676669 19.20294115 1.0
0.827 23.758 21.142 19.84 17.05608496 19.78079611 1.0
0.449 21.77 19.861 18.989 20.65953245 22.66105715 1.0
0.405 20.993 19.05 18.315 19.10735268 21.09049692 1.0
0.433 20.214 18.296 17.482 18.71758538 19.74301133 1.0
0.933 24.984 22.21 20.948 19.99936535 20.2009765 1.0
0.451 21.463 19.555 18.677 18.76231498 19.9857651 1.0
0.32 19.248 17.374 16.73 18.78955685 20.73512529 1.0
0.451 21.565 19.657 18.778 18.03675758 20.29100312 1.0
0.347 19.737 17.785 17.127 19.23450304 19.06416129 1.0
0.408 18.797 16.859 16.114 20.24814303 22.26772205 1.0
0.292 19.665 17.911 17.284 18.77705451 20.37750864 1.0
0.097 16.814 15.754 15.373 19.16704765 22.22061735 1.0
0.17 17.265 15.938 15.453 21.8594087 21.86290873 1.0
0.234 19.16 17.581 17.017 19.67062786 19.59644078 1.0
0.318 19.844 17.98 17.337 19.73138424 22.84721887 1.0
0.181 17.803 16.428 15.929 19.13173104 20.71899945 1.0
0.461 21.287 19.385 18.469 20.63893922 21.10810091 1.0
0.307 19.793 17.976 17.34 20.070526 23.67208048 1.0
0.585 22.235 20.38 19.075 19.29569868 21.13361312 1.0
0.343 20.506 18.561 17.904 19.44921925 20.6926499 1.0
0.451 21.263 19.355 18.479 18.45288876 20.73413681 1.0
0.279 18.855 17.149 16.538 19.36045713 22.01948511 1.0
0.446 21.44 19.53 18.671 19.75223798 20.52552561 1.0
0.78 23.724 21.339 19.924 18.86718456 20.18674763 1.0
0.275 19.301 17.607 17.0 19.58468064 19.83904874 1.0
0.3 20.317 18.532 17.901 19.84796269 20.78293232 1.0
0.661 23.189 21.243 19.761 21.22832984 21.34640875 1.0
0.516 21.691 19.848 18.716 17.73253814 22.11348777 1.0
0.401 20.39 18.444 17.718 19.64893909 22.0680305 1.0
0.552 22.107 20.266 19.03 18.70693801 22.01665517 1.0
0.248 18.559 16.94 16.364 19.16774171 21.04444895 1.0
0.322 20.112 18.228 17.583 19.68178871 22.03283049 1.0
0.379 20.968 19.007 18.322 20.26404575 21.18372258 1.0
0.305 19.123 17.315 16.681 20.00599225 22.00774777 1.0
0.466 21.633 19.735 18.795 19.87486924 20.77323507 1.0
0.635 22.117 20.192 18.778 18.61908354 21.795632 1.0
0.481 21.202 19.32 18.32 22.69492005 20.9053109 1.0
0.663 22.452 20.505 19.018 20.17092763 21.72121788 1.0
0.207 18.438 16.952 16.42 18.34234365 20.5448726 1.0
0.328 18.091 16.187 15.538 19.34768083 19.74925557 1.0
0.557 21.095 19.254 18.008 19.08801652 22.76812865 1.0
0.786 23.907 21.493 20.1 19.79917199 20.37398412 1.0
0.779 25.447 23.067 21.649 19.13891573 19.69112147 1.0
0.37 21.171 19.205 18.533 20.07422924 20.90968329 1.0
0.302 19.589 17.796 17.164 20.18231387 21.10415847 1.0
0.494 20.866 19.001 17.955 17.73943299 20.00949759 1.0
0.094 17.132 16.08 15.701 18.21135397 20.48747875 1.0
0.518 21.191 19.348 18.207 20.52218654 20.31734641 1.0
0.244 19.231 17.623 17.05 19.13075602 19.61536691 1.0
0.248 18.85 17.233 16.657 18.82087119 21.52530273 1.0
0.189 17.985 16.575 16.067 20.42254585 21.51080479 1.0
0.574 22.344 20.499 19.214 22.05671862 20.41514154 1.0
0.14 16.656 15.453 15.014 19.64853688 19.52538003 1.0
0.717 23.342 21.266 19.718 19.15015393 21.17213862 1.0
0.248 17.821 16.204 15.628 18.04107062 21.96889657 1.0
0.155 17.779 16.516 16.052 18.98478517 19.07607334 1.0
0.7 21.572 19.563 18.011 19.86164522 19.66979843 1.0
0.896 25.646 22.859 21.625 19.68439144 23.08420348 1.0
0.493 23.386 21.521 20.476 19.5447112 21.45919071 1.0
0.256 19.425 17.786 17.203 20.66206165 19.30529062 1.0
0.65 22.899 20.959 19.507 20.9321754 21.15350609 1.0
0.447 22.035 20.125 19.262 19.64880364 20.57975316 1.0
0.452 20.702 18.795 17.913 18.01735429 21.67246443 1.0
0.487 21.617 19.744 18.722 19.56378545 20.99742625 1.0
0.906 24.672 21.885 20.652 18.30501198 21.24735737 1.0
0.198 17.572 16.122 15.601 17.61121117 21.56721604 1.0
0.582 21.467 19.616 18.316 20.09739219 22.03921024 1.0
0.57 21.258 19.415 18.137 19.52241107 20.38269794 1.0
0.099 16.563 15.495 15.112 17.60852694 19.89440758 1.0
0.613 22.283 20.391 19.029 20.51201445 22.05849086 1.0
0.583 21.787 19.935 18.634 18.331611 20.32277235 1.0
0.111 14.984 13.881 13.486 17.4357168 20.30808217 1.0
0.358 20.256 18.292 17.629 21.34023542 21.51974993 1.0
0.386 20.054 18.096 17.399 18.1922777 20.78969631 1.0
0.942 24.099 21.329 20.066 18.81317262 21.79539704 1.0
0.355 20.31 18.348 17.686 19.17726971 20.23415006 1.0
0.898 26.404 23.617 22.384 20.53683832 20.43185375 1.0
0.78 23.777 21.393 19.978 19.05579469 20.24950543 1.0
0.663 22.381 20.435 18.948 19.00764017 21.99224298 1.0
0.364 20.369 18.403 17.736 19.61315781 22.49183173 1.0
0.302 19.725 17.932 17.299 19.84907644 20.66547649 1.0
0.283 19.153 17.434 16.818 19.27762263 20.3926079 1.0
0.439 21.748 19.834 18.999 19.61638003 20.09820817 1.0
0.63 23.646 21.727 20.325 19.5701053 19.43013538 1.0
0.571 21.396 19.552 18.272 20.15813566 21.81825407 1.0
0.286 19.318 17.589 16.969 19.50012728 19.88799226 1.0
0.771 23.328 20.984 19.543 18.30756437 21.24172923 1.0
0.291 20.606 18.858 18.233 20.08412613 20.24560065 1.0
0.122 18.001 16.864 16.455 19.02399574 21.40031526 1.0
0.17 16.656 15.327 14.841 20.12488563 20.61456913 1.0
0.455 22.072 20.166 19.275 19.70519904 21.68709725 1.0
0.776 23.195 20.828 19.401 18.56746245 20.48993911 1.0
0.322 21.019 19.137 18.492 21.23260594 20.68515694 1.0
0.364 20.013 18.047 17.379 18.40087327 22.12538426 1.0
0.414 19.786 17.852 17.095 18.65399642 20.3234322 1.0
0.17 18.007 16.679 16.194 20.53799487 21.32876021 1.0
0.8 23.747 21.269 19.91 19.92074923 19.96500144 1.0
0.631 22.316 20.396 18.993 19.0179036 21.9349769 1.0
0.372 20.424 18.459 17.785 18.2605237 20.7693984 1.0
0.412 21.373 19.438 18.686 19.42738589 20.83334472 1.0
0.552 22.269 20.428 19.191 20.33448209 20.04607265 1.0
0.189 18.941 17.53 17.022 19.5647422 18.71814259 1.0
0.23 17.408 15.842 15.283 20.28984196 22.67606412 1.0
0.253 18.164 16.532 15.951 20.49510218 20.36175213 1.0
0.137 17.475 16.285 15.852 21.11017709 21.17874886 1.0
0.424 19.759 17.835 17.049 18.46663054 21.71009102 1.0
0.096 15.775 14.717 14.337 18.9598653 20.75663217 1.0
0.785 24.559 22.152 20.753 20.4634677 21.73260165 1.0
0.229 18.425 16.862 16.303 19.7761508 21.13389122 1.0
0.388 20.866 18.91 18.208 19.7378772 20.40452235 1.0
0.247 18.933 17.318 16.742 19.75132862 22.42474918 1.0
0.612 20.275 18.385 17.025 18.92860122 21.45184068 1.0
0.56 22.393 20.551 19.297 19.87864918 21.45974021 1.0
0.243 19.842 18.237 17.664 19.11483346 21.37284554 1.0
0.769 23.38 21.047 19.6 20.38483274 22.31655842 1.0
0.152 17.136 15.885 15.425 19.72335686 20.52803968 1.0
0.268 18.864 17.193 16.595 19.75198471 21.88399783 1.0
0.236 18.623 17.037 16.471 19.25604087 20.11446641 1.0
0.677 22.91 20.952 19.427 21.10561485 21.39439651 1.0
0.343 22.202 20.256 19.6 19.21351688 21.60373128 1.0
0.579 22.786 20.937 19.643 19.97032618 20.79956123 1.0
0.453 20.555 18.648 17.764 19.63418617 20.84323447 1.0
0.386 20.396 18.438 17.741 19.40154858 20.52269479 1.0
0.788 24.874 22.45 21.063 21.89554463 20.1660437 1.0
0.286 20.32 18.59 17.969 18.64213072 19.31631903 1.0
0.191 17.782 16.363 15.852 20.36376492 20.41825807 1.0
0.194 17.86 16.428 15.914 21.21655842 21.45736562 1.0
0.928 25.08 22.302 21.042 19.66668215 21.00087797 1.0
0.374 20.152 18.189 17.511 20.37376296 21.16720565 1.0
0.306 20.351 18.54 17.905 20.49525801 22.12587919 1.0
0.304 18.607 16.803 16.17 17.98856541 21.78092616 1.0
0.735 24.166 22.003 20.48 17.94428152 21.58765248 1.0
0.687 21.719 19.746 18.206 18.88449301 20.97570166 1.0
0.907 25.479 22.692 21.459 21.36024743 21.00793259 1.0
0.876 24.935 22.165 20.909 19.30438763 19.15293019 1.0
0.309 19.281 17.458 16.822 19.58956109 20.911751 1.0
0.24 18.067 16.472 15.903 20.23733568 19.19747699 1.0
0.114 15.015 13.902 13.503 18.87328022 19.00823848 1.0
0.388 21.374 19.418 18.716 19.20695672 20.72660002 1.0
0.352 19.524 17.565 16.905 17.94811251 19.84175171 1.0
0.584 21.633 19.78 18.478 19.07576516 20.24564573 1.0
0.585 21.447 19.593 18.288 18.48068117 21.41950872 1.0
0.276 20.036 18.34 17.733 18.17190521 20.46646511 1.0
0.4 20.723 18.777 18.052 18.92699448 19.99254708 1.0
0.074 14.285 13.284 12.917 20.66897992 21.69017764 1.0
0.218 19.004 17.477 16.929 18.84806541 20.79037819 1.0
0.575 22.177 20.331 19.045 17.71048881 21.1374745 1.0
0.482 21.936 20.055 19.052 18.95744147 20.61433223 1.0
0.419 21.715 19.786 19.015 17.99252883 21.72883449 1.0
0.732 25.53 23.383 21.854 20.09428073 19.18477944 1.0
0.271 18.634 16.953 16.35 19.67729858 20.36457112 1.0
0.792 25.079 22.637 21.261 19.64905327 22.24873154 1.0
0.18 18.012 16.64 16.142 21.06287772 22.29558453 1.0
0.79 23.864 21.433 20.05 18.94636047 21.95918149 1.0
0.258 20.361 18.716 18.131 21.58628324 20.40696715 1.0
0.249 20.446 18.825 18.248 20.70521538 21.06421767 1.0
0.388 21.528 19.573 18.871 19.4568154 21.37222585 1.0
0.232 18.924 17.35 16.788 20.93067407 21.28652842 1.0
0.837 24.93 22.272 20.984 19.27234626 21.66831773 1.0
0.252 17.973 16.343 15.763 21.00530292 20.85536963 1.0
0.368 21.232 19.266 18.596 21.40114042 20.69885242 1.0
0.577 21.755 19.908 18.618 19.37312265 20.16585821 1.0
0.543 22.099 20.259 19.047 21.0185925 21.7704429 1.0
0.497 20.733 18.873 17.812 17.46890808 22.23828494 1.0
0.343 19.391 17.445 16.788 20.22006781 21.3612609 1.0
0.277 19.278 17.58 16.971 20.81532812 22.06732808 1.0
0.501 21.386 19.531 18.456 19.75547174 20.45194414 1.0
0.311 18.878 17.046 16.408 19.21347721 17.92474273 1.0
0.338 19.979 18.044 17.39 20.29333773 20.8075143 1.0
0.532 21.855 20.015 18.832 18.52940944 21.0186171 1.0
0.387 20.012 18.055 17.356 17.97681642 21.60333379 1.0
0.237 18.004 16.416 15.849 17.66588174 19.72616408 1.0
0.374 20.022 18.058 17.381 18.41408897 23.24630977 1.0
0.857 24.735 22.005 20.741 20.58810097 21.0178697 1.0
0.398 20.542 18.594 17.872 18.73176046 22.7341415 1.0
0.207 17.293 15.807 15.275 21.15286911 20.95638988 1.0
0.488 21.689 19.817 18.791 18.3252446 22.84942931 1.0
0.626 22.979 21.065 19.674 20.19087453 22.60697025 1.0
0.301 19.681 17.889 17.257 19.59341908 20.14300154 1.0
0.394 20.891 18.939 18.226 18.47251087 20.14405463 1.0
0.538 21.559 19.719 18.521 19.72583651 21.44041589 1.0
0.12 17.277 16.144 15.737 20.35825548 19.92598323 1.0
0.277 18.794 17.095 16.486 18.49458735 20.26655654 1.0
0.481 22.173 20.291 19.292 18.49211673 20.83712353 1.0
0.342 19.39 17.446 16.79 19.77606601 20.22463245 1.0
0.643 21.977 20.044 18.61 19.41357037 22.86630935 1.0
0.746 22.265 20.044 18.549 20.65631409 21.76824044 1.0
0.139 16.107 14.906 14.468 19.33358962 20.8035427 1.0
0.923 25.889 23.109 21.85 18.33447868 20.68530086 1.0
0.387 20.227 18.27 17.57 20.40667822 21.15436847 1.0
0.875 24.548 21.779 20.522 21.30069591 22.3826285 1.0
0.365 20.085 18.119 17.451 20.23825623 21.72337714 1.0
0.587 21.959 20.103 18.795 21.03074764 22.75833661 1.0
0.321 19.741 17.865 17.221 20.07143812 20.50135615 1.0
0.169 17.122 15.797 15.312 21.28688529 22.80947846 1.0
0.645 24.301 22.366 20.927 22.04053305 20.94033037 1.0
0.352 20.478 18.518 17.859 18.79324311 22.04015193 1.0
0.505 22.155 20.305 19.212 19.89092407 20.23341958 1.0
0.863 25.077 22.332 21.072 20.01407748 20.6112187 1.0
0.755 24.298 22.033 20.558 18.67724646 20.1917335 1.0
0.79 24.69 22.258 20.876 18.03287457 19.8771437 1.0
0.273 19.764 18.078 17.473 19.29231195 20.90720324 1.0
0.337 20.057 18.125 17.472 20.24084087 21.31892961 1.0
0.924 25.585 22.805 21.546 19.59233471 20.3295171 1.0
0.259 19.951 18.303 17.717 19.17697633 21.55573283 1.0
0.287 19.304 17.569 16.947 19.88662684 21.04653455 1.0
0.409 21.16 19.223 18.476 18.20765189 22.45930698 1.0
0.103 16.167 15.087 14.7 19.94345904 22.61424071 1.0
0.417 20.117 18.186 17.42 18.98944879 20.27498314 1.0
0.589 20.541 18.683 17.369 20.48764881 22.39654112 1.0
0.676 23.309 21.353 19.832 19.96355218 23.04602979 1.0
0.8 23.84 21.363 20.003 19.74205456 20.60739397 1.0
0.125 17.337 16.189 15.775 18.1789467 21.0348149 1.0
0.352 19.165 17.207 16.547 18.82955655 21.6268062 1.0
0.581 21.181 19.33 18.032 20.53270763 20.7616357 1.0
0.357 21.588 19.625 18.962 19.39729628 19.97440706 1.0
0.551 22.267 20.426 19.194 21.16490032 20.14624293 1.0
0.4 21.54 19.593 18.868 18.74132692 21.28024107 1.0
0.577 22.006 20.158 18.869 19.58728032 19.62549262 1.0
0.905 23.352 20.564 19.332 20.07311641 20.11449074 1.0
0.303 19.334 17.534 16.901 18.7488825 20.3997246 1.0
0.427 19.779 17.857 17.063 20.43583218 21.04833709 1.0
0.431 21.872 19.953 19.143 19.33216084 21.87514989 1.0
0.278 19.173 17.469 16.859 19.41086236 21.3881358 1.0
0.948 25.492 22.722 21.464 19.31074195 20.96684487 1.0
0.493 20.672 18.807 17.761 19.19375756 21.97369668 1.0
0.27 20.932 19.256 18.656 19.79582097 21.24722353 1.0
0.672 23.939 21.987 20.476 20.24863091 20.0501039 1.0
0.316 21.053 19.197 18.555 16.93235267 20.8228214 1.0
0.438 20.425 18.51 17.679 19.30189162 19.68849906 1.0
0.236 18.302 16.718 16.152 20.29898145 20.79874522 1.0
0.597 22.252 20.384 19.056 18.84884657 21.53707364 1.0
0.536 23.692 21.852 20.658 19.95616817 21.41308946 1.0
0.496 21.287 19.426 18.368 18.79580941 21.17767432 1.0
0.255 19.904 18.267 17.685 19.24941419 21.59459306 1.0
0.042 15.836 14.903 14.569 18.57990615 19.91849617 1.0
0.499 21.632 19.774 18.708 18.53635705 23.10063483 1.0
0.595 22.394 20.529 19.204 20.7963022 22.12913197 1.0
0.582 23.733 21.882 20.583 19.12025721 19.6756234 1.0
0.42 20.653 18.725 17.951 20.0768913 21.98147147 1.0
0.494 21.275 19.411 18.361 20.44409221 22.74742207 1.0
0.592 21.427 19.566 18.248 19.21837895 22.34337771 1.0
0.596 22.388 20.522 19.196 17.86390277 22.34523105 1.0
0.972 26.599 23.809 22.551 18.79105978 19.29627841 1.0
0.402 19.952 18.007 17.278 18.74323495 20.18199959 1.0
0.615 22.117 20.221 18.854 17.87695845 21.27702509 1.0
0.235 18.853 17.271 16.706 19.91401449 20.97816241 1.0
0.29 19.332 17.585 16.96 19.94746081 20.91590269 1.0
0.416 20.515 18.583 17.82 18.43138953 20.53057897 1.0
0.052 14.486 13.535 13.191 19.52370698 21.55777555 1.0
0.688 22.28 20.306 18.764 20.13657631 20.76419412 1.0
0.379 19.768 17.806 17.121 20.00597816 21.05634027 1.0
0.21 18.376 16.88 16.344 20.07316395 21.57720544 1.0
0.31 20.043 18.213 17.576 17.34713847 20.59687341 1.0
0.086 15.868 14.838 14.464 18.95529094 19.74537516 1.0
0.722 23.975 21.874 20.331 19.1324605 20.37015564 1.0
0.223 18.666 17.123 16.57 18.87060136 20.03975122 1.0
0.279 19.48 17.776 17.165 18.03336725 21.46795997 1.0
0.313 19.294 17.451 16.812 18.58344061 22.26310174 1.0
0.336 19.282 17.353 16.699 20.47792987 20.61663664 1.0
0.341 19.057 17.116 16.46 18.23910751 20.40741459 1.0
0.868 25.35 22.594 21.333 19.39398871 19.9503463 1.0
0.563 22.699 20.858 19.596 19.6394307 20.57862872 1.0
0.955 25.618 22.846 21.592 21.43498598 21.18334956 1.0
0.364 21.227 19.26 18.593 18.9984759 24.04388826 1.0
0.273 19.742 18.055 17.45 19.58230934 19.48818908 1.0
0.874 24.102 21.335 20.077 19.03972195 20.19691301 1.0
0.213 17.726 16.216 15.675 19.17626249 21.53851534 1.0
0.552 22.997 21.157 19.922 20.05008415 23.0845858 1.0
0.894 23.108 20.322 19.087 20.29745179 20.25847221 1.0
0.05 14.281 13.333 12.99 18.55333433 20.08708347 1.0
0.315 20.117 18.266 17.626 18.20052377 21.52666941 1.0
0.423 20.021 18.096 17.313 19.88333384 19.76681819 1.0
0.125 14.792 13.644 13.23 21.23128532 20.29319855 1.0
0.406 20.408 18.467 17.729 19.67779931 19.2713432 1.0
0.271 18.559 16.879 16.278 20.32174479 21.31756007 1.0
0.204 18.28 16.804 16.275 17.55198064 20.72775392 1.0
0.298 19.296 17.519 16.888 18.82143743 19.81507827 1.0
0.305 20.13 18.322 17.688 20.26248773 21.58969271 1.0
0.162 18.957 17.665 17.19 20.61321104 21.58409634 1.0
0.179 18.052 16.684 16.187 20.13603993 21.10857094 1.0
0.491 20.346 18.479 17.441 20.06667024 22.65397834 1.0
0.576 21.72 19.874 18.585 19.22108202 20.66303707 1.0
0.236 17.834 16.25 15.684 19.32964789 21.76734722 1.0
0.538 20.891 19.05 17.852 20.14555005 18.55704304 1.0
0.495 21.476 19.613 18.562 19.82557668 20.99798199 1.0
0.674 23.393 21.439 19.923 19.49575955 20.65921705 1.0
0.582 22.044 20.193 18.893 19.50285528 21.62733863 1.0
0.066 14.908 13.927 13.566 18.64108019 21.02568645 1.0
0.333 19.515 17.595 16.943 20.75883872 20.74795313 1.0
0.279 18.855 17.149 16.538 21.17365613 19.74630696 1.0
0.497 21.525 19.665 18.606 17.61075789 22.26598281 1.0
0.937 26.199 23.427 22.163 18.95892608 22.79608621 1.0
0.414 21.074 19.141 18.382 17.63089217 21.03674388 1.0
0.448 21.829 19.92 19.052 18.27867367 22.86662848 1.0
0.506 22.104 20.254 19.159 19.47991426 19.00458937 1.0
0.51 22.848 21.001 19.892 19.60925455 20.70704233 1.0
0.17 16.359 15.034 14.549 19.7277718 21.09480455 1.0
0.189 18.381 16.971 16.463 19.2104457 21.53553976 1.0
0.278 19.961 18.259 17.65 19.08321381 20.01991108 1.0
0.264 18.851 17.189 16.596 19.96811019 18.22566701 1.0
0.976 25.464 22.665 21.409 17.75684564 21.23385732 1.0
0.46 21.58 19.677 18.763 19.60192436 21.83887506 1.0
0.461 21.067 19.165 18.247 18.94244955 20.96265669 1.0
0.873 26.173 23.407 22.149 21.69567834 21.58202479 1.0
0.271 18.713 17.031 16.429 18.93075633 20.34010242 1.0
0.367 20.359 18.393 17.724 19.90564719 21.29082225 1.0
0.518 20.893 19.05 17.911 19.61668233 21.46640259 1.0
0.159 15.735 14.453 13.982 21.22842798 21.04774968 1.0
0.347 20.501 18.549 17.891 19.18115906 20.84137864 1.0
0.451 20.684 18.776 17.899 18.94673848 21.61506981 1.0
0.392 20.864 18.91 18.202 19.77088184 22.71078538 1.0
0.137 16.788 15.595 15.161 19.14249895 21.36286515 1.0
0.409 21.441 19.503 18.757 18.47910545 20.25129611 1.0
0.109 16.988 15.89 15.497 19.44294262 21.96694401 1.0
0.91 25.398 22.612 21.374 20.99585236 20.68851641 1.0
0.406 20.853 18.912 18.173 19.65982197 20.63772578 1.0
0.757 23.654 21.38 19.91 19.99941057 21.59035715 1.0
0.354 21.412 19.451 18.791 18.48445803 20.61837223 1.0
0.481 21.637 19.755 18.757 20.94873038 22.13001294 1.0
0.777 23.405 21.032 19.609 18.20909374 21.5341849 1.0
0.612 21.92 20.03 18.669 19.40759628 20.17521913 1.0
0.274 20.033 18.343 17.738 20.11271929 20.94633376 1.0
0.283 20.716 18.996 18.38 20.37492374 22.20122944 1.0
0.801 25.063 22.581 21.224 19.13048111 21.3395093 1.0
0.309 20.66 18.836 18.199 20.59238282 20.63613867 1.0
0.546 21.494 19.653 18.434 18.83169787 21.65029206 1.0
0.24 19.573 17.977 17.407 20.51263252 21.1421752 1.0
0.278 18.974 17.273 16.664 21.15472105 20.90666526 1.0
0.816 23.878 21.317 19.995 19.28250995 20.96472647 1.0
0.392 20.41 18.457 17.748 19.5976629 20.64556839 1.0
0.186 16.704 15.304 14.799 20.21628266 22.97467673 1.0
0.477 20.542 18.654 17.671 18.72686314 19.16132769 1.0
0.335 20.307 18.38 17.727 18.05362703 20.8689329 1.0
0.207 17.857 16.373 15.841 19.67862004 21.74801866 1.0
0.068 14.263 13.277 12.913 19.39845156 19.51321025 1.0
0.778 23.525 21.15 19.728 20.464601 20.94473365 1.0
0.383 19.432 17.473 16.781 18.155517 21.88758189 1.0
0.124 18.216 17.071 16.658 19.20616857 19.50925386 1.0
0.98 26.348 23.539 22.284 19.73054517 20.62514462 1.0
0.239 18.729 17.137 16.568 19.63661732 19.29933857 1.0
0.423 20.683 18.758 17.976 18.62808268 20.67938055 1.0
0.417 22.24 20.309 19.544 18.87064843 22.19016773 1.0
0.137 16.291 15.1 14.666 20.22708675 21.51814318 1.0
0.604 23.427 21.55 20.209 19.29192641 20.08322364 1.0
0.273 19.484 17.797 17.193 18.83006537 21.49145799 1.0
0.968 25.602 22.817 21.56 18.82986404 20.9034647 1.0
0.657 23.928 21.984 20.512 19.49524272 20.30329274 1.0
0.652 22.042 20.101 18.642 19.67353956 22.35928312 1.0
0.537 21.144 19.304 18.108 18.14303744 20.88499604 1.0
0.166 17.562 16.253 15.773 18.35522792 20.39243727 1.0
0.563 21.332 19.49 18.229 19.71470366 20.69078733 1.0
0.352 19.822 17.864 17.204 19.24285244 20.15859666 1.0
0.959 24.895 22.121 20.866 19.4830502 20.11578785 1.0
0.47 20.654 18.759 17.801 19.95484048 20.923773 1.0
0.834 24.127 21.481 20.189 20.93983092 21.05128407 1.0
0.444 22.308 20.397 19.545 19.32526467 19.20737397 1.0
0.808 24.626 22.11 20.768 18.97360667 21.43187458 1.0
0.288 20.029 18.289 17.666 17.8484603 19.37453402 1.0
0.639 24.005 22.075 20.652 20.18540156 21.30474787 1.0
0.23 19.581 18.015 17.456 18.49944354 21.77215076 1.0
0.295 19.369 17.605 16.977 19.62828806 21.94989014 1.0
0.689 24.083 22.107 20.565 17.36803959 20.5375804 1.0
0.462 19.995 18.093 17.171 20.56766104 21.47053413 1.0
0.388 19.794 17.838 17.137 17.92000901 21.03863802 1.0
0.42 20.069 18.142 17.367 18.00616717 20.91465983 1.0
0.379 21.847 19.886 19.2 19.01833274 20.24833383 1.0
0.611 22.511 20.623 19.266 20.52395185 20.89002248 1.0
0.881 25.732 22.955 21.705 18.48068078 20.70054929 1.0
0.75 24.545 22.305 20.819 20.33774243 21.13414834 1.0
0.16 17.325 16.041 15.569 19.68116233 21.68744366 1.0
0.496 20.382 18.522 17.465 20.52847976 19.82405186 1.0
0.166 17.273 15.962 15.481 19.45012374 19.80864372 1.0
0.679 23.631 21.671 20.142 20.31371343 21.89393626 1.0
0.163 16.867 15.568 15.091 20.77204835 21.31054107 1.0
0.57 23.133 21.29 20.013 19.81850208 19.96562383 1.0
0.413 21.02 19.086 18.33 19.14822659 20.15733069 1.0
0.328 18.927 17.023 16.375 19.84724743 19.45174421 1.0
0.792 24.541 22.102 20.724 19.8051961 20.58156426 1.0
0.425 20.669 18.745 17.955 18.68565181 20.69209035 1.0
0.64 23.74 21.809 20.382 19.13249457 22.30825626 1.0
0.448 21.717 19.808 18.94 19.13170868 20.5273207 1.0
0.637 23.516 21.588 20.17 19.53931428 21.48716862 1.0
0.955 25.293 22.521 21.267 19.46732273 21.83885029 1.0
0.689 24.43 22.452 20.909 21.08527195 19.66000165 1.0
0.851 23.983 21.271 20.0 19.20457837 18.6582881 1.0
0.202 17.993 16.526 16.0 20.81883026 21.5782641 1.0
0.328 20.425 18.523 17.874 18.83703639 19.6380682 1.0
0.711 22.445 20.396 18.843 18.09661377 22.45331122 1.0
0.61 22.199 20.311 18.955 18.14644528 22.39659661 1.0
0.339 20.001 18.064 17.409 18.7161867 21.10698329 1.0
0.731 22.277 20.134 18.603 19.72043704 20.37515813 1.0
0.614 23.012 21.119 19.755 19.12156349 20.7781008 1.0
0.37 20.607 18.642 17.969 19.95848888 21.24389905 1.0
0.539 21.266 19.426 18.225 19.4400626 21.13118702 1.0
